Address,Title_link,Sold date,Sold price,Bedrooms,Bathrooms,Area,Type,Year built,Last remodel year,Heating,Cooling,Parking,Lot,Sunscore,Zestimate,Zestimate range,Last 30 day change
"19 Saratoga Pl NE, Atlanta, GA 30324",https://www.zillow.com/homedetails/19-Saratoga-Pl-NE-Atlanta-GA-30324/35935658_zpid/,Sold 07/31/2019,"$620,000 ",3 bds,4 ba,"3,122 sqft",Single Family,1983,,Forced air,Central,2 spaces,0.91 acres,,"$621,321 ","$572,000 - $677,000",-$397 (-0.1 %)
"2047 Telfair Cir NE, Atlanta, GA 30324",https://www.zillow.com/homedetails/2047-Telfair-Cir-NE-Atlanta-GA-30324/171603205_zpid/,Sold 07/31/2019,"$520,000 ",3 bds,3 ba,"2,040 sqft",Townhouse,2015,,Forced air,Central,2 spaces,"1,001 sqft",,"$521,108 ","$479,000 - $568,000",-$333 (-0.1 %)
"2047 Telfair Cir NE # 2047, Atlanta, GA 30324",https://www.zillow.com/homedetails/2047-Telfair-Cir-NE-2047-Atlanta-GA-30324/2084353943_zpid/,Sold 07/31/2019,"$520,000 ",3 bds,3 ba,"2,040 sqft",Townhouse,2015,2015,Forced air,Central,2 spaces,"1,001 sqft",,"$521,108 ","$479,000 - $568,000",-$333 (-0.1 %)
"2155 Colvin Ct NW # 31, Atlanta, GA 30318",https://www.zillow.com/homedetails/2155-Colvin-Ct-NW-31-Atlanta-GA-30318/2084773456_zpid/,Sold 07/31/2019,"$324,425 ",3 bds,4 ba,,Townhouse,2018,,Heat pump,Central,,,,"$325,116 ","$299,000 - $354,000",-$208 (-0.1 %)
"887 N Grand Ave NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/887-N-Grand-Ave-NW-Atlanta-GA-30318/35856615_zpid/,Sold 07/30/2019,"$219,900 ",3 bds,2 ba,"1,052 sqft",Single Family,1920,1920,None,,,"7,501 sqft",,"$220,377 ","$203,000 - $240,000",-$139 (-0.1 %)
"136 Peachtree Memorial Dr NW, Atlanta, GA 30309",https://www.zillow.com/homedetails/136-Peachtree-Memorial-Dr-NW-Atlanta-GA-30309/35900940_zpid/,Sold 07/30/2019,"$267,500 ",3 bds,2 ba,"1,108 sqft",Townhouse,1975,1995,"Forced air, Other","Central, Other",,"1,106 sqft",,"$268,081 ","$247,000 - $292,000",-$168 (-0.1 %)
"4222 Rickenbacker Way NE # 17, Atlanta, GA 30342",https://www.zillow.com/homedetails/4222-Rickenbacker-Way-NE-17-Atlanta-GA-30342/65467917_zpid/,Sold 07/30/2019,"$600,000 ",3 bds,3.5 ba,"2,218 sqft",Townhouse,2006,2006,Forced air,Central,2 spaces,"1,786 sqft",,"$601,303 ","$553,000 - $655,000",-$377 (-0.1 %)
"1621 Abner Ter NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1621-Abner-Ter-NW-Atlanta-GA-30318/35922529_zpid/,Sold 07/30/2019,"$175,000 ",3 bds,2 ba,"1,232 sqft",Single Family,1961,1961,Forced air,Central,1 space,"8,668 sqft",,"$175,380 ","$161,000 - $191,000",-$110 (-0.1 %)
"693 Waterford Rd NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/693-Waterford-Rd-NW-Atlanta-GA-30318/35871051_zpid/,Sold 07/30/2019,"$127,000 ",3 bds,2 ba,"1,974 sqft",Single Family,1962,1962,Forced air,Central,,0.42 acres,,"$182,511 ","$135,000 - $228,000","+$43,993 (+31.8 %)"
"482 Overbrook Dr NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/482-Overbrook-Dr-NW-Atlanta-GA-30318/35908267_zpid/,Sold 07/30/2019,"$673,400 ",3 bds,2 ba,"1,955 sqft",Single Family,1943,1980,Forced air,Central,2 spaces,0.34 acres,Candidate for a community solar programSun Number™: 20.21,"$674,862 ","$621,000 - $736,000",-$424 (-0.1 %)
"3381 Valley Cir NW, Atlanta, GA 30305",https://www.zillow.com/homedetails/3381-Valley-Cir-NW-Atlanta-GA-30305/35902322_zpid/,Sold 07/30/2019,$1.05M,3 bds,3 ba,"3,005 sqft",Single Family,1965,1965,Forced air,Central,Detached Garage,0.55 acres,,"$1,070,482 ","$889,000 - $1.25M","+$8,139 (+0.8 %)"
"870 Courtenay Dr NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/870-Courtenay-Dr-NE-Atlanta-GA-30306/35930356_zpid/,Sold 07/29/2019,"$750,000 ",3 bds,3 ba,"1,668 sqft",Single Family,1926,2010,Forced air,Central,Off street,"7,200 sqft",,"$751,659 ","$692,000 - $819,000",-$464 (-0.1 %)
"780 Verner St NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/780-Verner-St-NW-Atlanta-GA-30318/35909909_zpid/,Sold 07/29/2019,"$562,500 ",3 bds,2 ba,"2,069 sqft",Single Family,1930,1980,Forced air,"Central, Other",2 spaces,"7,832 sqft",,"$563,744 ","$519,000 - $614,000",-$348 (-0.1 %)
"1144 Rosedale Dr NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/1144-Rosedale-Dr-NE-Atlanta-GA-30306/35895943_zpid/,Sold 07/26/2019,"$650,000 ",3 bds,2 ba,"1,930 sqft",Single Family,1920,1980,Forced air,Other,Off street,"7,348 sqft",Great solar potentialSun Number™: 88.23,"$651,516 ","$599,000 - $710,000",-$380 (-0.1 %)
"787 Sherwood Rd NE, Atlanta, GA 30324",https://www.zillow.com/homedetails/787-Sherwood-Rd-NE-Atlanta-GA-30324/35930012_zpid/,Sold 07/26/2019,"$995,000 ",3 bds,3 ba,"3,083 sqft",Single Family,1930,1980,Forced air,Central,,0.28 acres,,"$997,321 ","$918,000 - $1.09M",-$581 (-0.1 %)
"645 James P Brawley Dr NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/645-James-P-Brawley-Dr-NW-Atlanta-GA-30318/35833538_zpid/,Sold 07/26/2019,"$99,000 ",3 bds,1 ba,987 sqft,Single Family,1920,,None,Other,,"4,051 sqft",,"$99,231 ","$91,000 - $108,000",-$57 (-0.1 %)
"2042 Manchester St NE # 87, Atlanta, GA 30324",https://www.zillow.com/homedetails/2042-Manchester-St-NE-87-Atlanta-GA-30324/2083556134_zpid/,Sold 07/26/2019,"$513,902 ",3 bds,4 ba,"1,880 sqft",Townhouse,2019,,Forced air,Central,4 spaces,"9,147 sqft",,"$515,101 ","$474,000 - $561,000",-$300 (-0.1 %)
"2603 Oldknow Dr NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2603-Oldknow-Dr-NW-Atlanta-GA-30318/35864708_zpid/,Sold 07/26/2019,"$180,000 ",3 bds,2 ba,"1,460 sqft",Single Family,1950,,Forced air,Central,,"7,405 sqft",,"$180,420 ","$166,000 - $197,000",-$105 (-0.1 %)
"4222 Rickenbacker Dr NE UNIT 12, Atlanta, GA 30342",https://www.zillow.com/homedetails/4222-Rickenbacker-Dr-NE-UNIT-12-Atlanta-GA-30342/65467912_zpid/,Sold 07/26/2019,"$600,000 ",3 bds,4 ba,"3,139 sqft",Townhouse,2004,2004,Forced air,Central,2 spaces,"2,047 sqft",,"$601,400 ","$553,000 - $656,000",-$350 (-0.1 %)
"604 James P Brawley Dr NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/604-James-P-Brawley-Dr-NW-Atlanta-GA-30318/35832956_zpid/,Sold 07/26/2019,"$95,000 ",3 bds,1 ba,"1,460 sqft",Single Family,1920,1965,Other,Other,,"4,399 sqft",,"$139,195 ","$92,000 - $203,000","+$33,716 (+32.0 %)"
"1524 Liberty Pkwy NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1524-Liberty-Pkwy-NW-Atlanta-GA-30318/88818728_zpid/,Play video iconVideo Walkthrough,"$270,000 ",3 bds,4 ba,"1,326 sqft",Townhouse,2007,,Forced air,Central,1 space,740 sqft,,"$270,640 ","$249,000 - $295,000",-$155 (-0.1 %)
"3635 E Paces Cir NE UNIT 1113, Atlanta, GA 30326",https://www.zillow.com/homedetails/3635-E-Paces-Cir-NE-UNIT-1113-Atlanta-GA-30326/92193154_zpid/,Sold 07/25/2019,"$430,000 ",3 bds,2.5 ba,"1,682 sqft",Single Family,2008,,Forced air,Central,,"1,681 sqft",,"$431,020 ","$397,000 - $470,000",-$247 (-0.1 %)
"1138 Saint Louis Pl NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/1138-Saint-Louis-Pl-NE-Atlanta-GA-30306/35850857_zpid/,Sold 07/24/2019,"$770,000 ",3 bds,3 ba,"2,175 sqft",Single Family,1920,,"Forced air, Other",Central,1 space,"4,835 sqft",,"$771,858 ","$710,000 - $841,000",-$432 (-0.1 %)
"901 Margaret Pl NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/901-Margaret-Pl-NW-Atlanta-GA-30318/35856319_zpid/,Sold 07/24/2019,"$90,000 ",3 bds,1 ba,768 sqft,Single Family,1950,,Forced air,Central,1 space,0.25 acres,,"$103,226 ","$77,000 - $124,000","+$5,062 (+5.2 %)"
"3416 Landen Pine Ct NE # 8, Atlanta, GA 30305",https://www.zillow.com/homedetails/3416-Landen-Pine-Ct-NE-8-Atlanta-GA-30305/2090509913_zpid/,Sold 07/24/2019,"$659,000 ",3 bds,3.5 ba,"2,277 sqft",Townhouse,2018,,Forced air,Central,Attached Garage,,,"$660,590 ","$608,000 - $720,000",-$370 (-0.1 %)
"2034 Manchester St NE # 91, Atlanta, GA 30324",https://www.zillow.com/homedetails/2034-Manchester-St-NE-91-Atlanta-GA-30324/2083520086_zpid/,Sold 07/24/2019,"$485,596 ",3 bds,3.5 ba,"1,880 sqft",Townhouse,2019,,,,,"9,147 sqft",,"$486,768 ","$448,000 - $531,000",-$273 (-0.1 %)
"644 Elizabeth Pl NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/644-Elizabeth-Pl-NW-Atlanta-GA-30318/35856526_zpid/,Sold 07/23/2019,"$284,900 ",3 bds,2 ba,"1,543 sqft",Single Family,1940,1940,Other,Other,,"10,001 sqft",,"$285,599 ","$263,000 - $311,000",-$156 (-0.1 %)
"2824 Ridge Valley Rd NW, Atlanta, GA 30327",https://www.zillow.com/homedetails/2824-Ridge-Valley-Rd-NW-Atlanta-GA-30327/35920133_zpid/,Sold 07/23/2019,"$506,000 ",3 bds,3.5 ba,"3,440 sqft",Single Family,1962,1990,Forced air,Central,,0.63 acres,Good solar potentialSun Number™: 68.21,"$976,162 ","$830,000 - $1.26M","+$6,178 (+0.6 %)"
"831 Fox St NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/831-Fox-St-NW-Atlanta-GA-30318/69343320_zpid/,Sold 07/23/2019,"$119,800 ",3 bds,2.5 ba,"1,800 sqft",Single Family,2005,2005,Other,Central,On street,"4,400 sqft",,"$216,068 ","$192,000 - $244,000","-$9,307 (-4.1 %)"
"600 Bonaventure Ave NE UNIT 3, Atlanta, GA 30306",https://www.zillow.com/homedetails/600-Bonaventure-Ave-NE-UNIT-3-Atlanta-GA-30306/171602887_zpid/,Sold 07/22/2019,"$740,000 ",3 bds,4 ba,"2,600 sqft",Townhouse,2015,2015,Heat pump,Central,2 spaces,"1,481 sqft",,"$741,845 ","$682,000 - $809,000",-$399 (-0.1 %)
"1940 Wildwood Pl NE, Atlanta, GA 30324",https://www.zillow.com/homedetails/1940-Wildwood-Pl-NE-Atlanta-GA-30324/35929336_zpid/,Sold 07/19/2019,"$712,500 ",3 bds,2 ba,"2,337 sqft",Single Family,1958,1980,Forced air,Central,2 spaces,0.42 acres,Great solar potentialSun Number™: 90.61,"$714,363 ","$657,000 - $779,000",-$359 (-0.1 %)
"781 Holmes St NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/781-Holmes-St-NW-Atlanta-GA-30318/35909809_zpid/,Sold 07/19/2019,"$415,000 ",3 bds,2 ba,"1,510 sqft",Single Family,1940,1990,Other,Central,"Off street, On street","7,840 sqft",,"$416,085 ","$383,000 - $454,000",-$209 (-0.1 %)
"2204 Defoors Ferry Rd NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2204-Defoors-Ferry-Rd-NW-Atlanta-GA-30318/35916991_zpid/,Sold 07/19/2019,"$400,000 ",3 bds,2.5 ba,"1,904 sqft",Single Family,1984,,Forced air,Central,2 spaces,"4,116 sqft",,"$401,046 ","$369,000 - $437,000",-$201 (-0.1 %)
"126 Mobile Ave NE, Atlanta, GA 30305",https://www.zillow.com/homedetails/126-Mobile-Ave-NE-Atlanta-GA-30305/35897083_zpid/,Sold 07/19/2019,"$625,000 ",3 bds,2 ba,"1,600 sqft",Single Family,1928,2014,"Forced air, Other","Central, Other","Off street, On street","9,949 sqft",Great solar potentialSun Number™: 87.41,"$626,634 ","$577,000 - $683,000",-$316 (-0.1 %)
"778 Barnett St NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/778-Barnett-St-NE-Atlanta-GA-30306/35854548_zpid/,Sold 07/19/2019,"$693,025 ",3 bds,2 ba,"1,824 sqft",Single Family,1930,2005,Heat pump,Central,Off street,"6,068 sqft",Candidate for a community solar programSun Number™: 20.23,"$694,837 ","$639,000 - $757,000",-$350 (-0.1 %)
"2026 Manchester St NE # 94, Atlanta, GA 30324",https://www.zillow.com/homedetails/2026-Manchester-St-NE-94-Atlanta-GA-30324/2087294440_zpid/,Sold 07/19/2019,"$517,655 ",3 bds,4 ba,"1,880 sqft",Townhouse,2018,2018,Forced air,Central,2 spaces,,,"$519,008 ","$477,000 - $566,000",-$261 (-0.1 %)
"1015 Adair Ave NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/1015-Adair-Ave-NE-Atlanta-GA-30306/35895865_zpid/,Sold 07/19/2019,"$759,000 ",3 bds,2 ba,"2,063 sqft",Single Family,1920,2010,Forced air,Central,Detached Garage,"8,498 sqft",,"$760,985 ","$700,000 - $829,000",-$383 (-0.1 %)
"249 Devin Pl NE # 31, Atlanta, GA 30305",https://www.zillow.com/homedetails/249-Devin-Pl-NE-31-Atlanta-GA-30305/2085867093_zpid/,Sold 07/19/2019,"$760,670 ",3 bds,3.5 ba,"2,430 sqft",Townhouse,2018,,,,4 spaces,,,"$762,659 ","$702,000 - $831,000",-$384 (-0.1 %)
"2905 W Roxboro Rd NE, Atlanta, GA 30324",https://www.zillow.com/homedetails/2905-W-Roxboro-Rd-NE-Atlanta-GA-30324/35935560_zpid/,Sold 07/19/2019,"$530,000 ",3 bds,2 ba,"2,000 sqft",Single Family,1950,1980,Forced air,Other,2 spaces,0.83 acres,,"$531,386 ","$489,000 - $579,000",-$267 (-0.1 %)
"680 S Grand Ave NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/680-S-Grand-Ave-NW-Atlanta-GA-30318/35856743_zpid/,Sold 07/19/2019,"$77,000 ",3 bds,2 ba,"1,092 sqft",Single Family,1920,1970,Other,Central,Detached Garage,"7,840 sqft",Candidate for a community solar programSun Number™: 20.22,"$77,201 ","$71,000 - $84,000",-$39 (-0.1 %)
"431 Collier Rd NW, Atlanta, GA 30309",https://www.zillow.com/homedetails/431-Collier-Rd-NW-Atlanta-GA-30309/35908325_zpid/,Sold 07/19/2019,$1.06M,3 bds,2.5 ba,"2,464 sqft",Single Family,1939,2019,Forced air,Central,6 spaces,0.32 acres,Great solar potentialSun Number™: 92.21,"$1,067,785 ","$982,000 - $1.16M",-$537 (-0.1 %)
"948 Highland Ter NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/948-Highland-Ter-NE-Atlanta-GA-30306/35895064_zpid/,Sold 07/18/2019,"$821,000 ",3 bds,2.5 ba,"1,856 sqft",Single Family,1920,2008,Forced air,Central,1 space,"8,498 sqft",Limited solar potentialSun Number™: 55.43,"$823,180 ","$757,000 - $897,000",-$405 (-0.0 %)
"1580 Carroll Dr NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1580-Carroll-Dr-NW-Atlanta-GA-30318/65442253_zpid/,Play video iconVideo Walkthrough,"$410,000 ",3 bds,3 ba,"1,925 sqft",Single Family,2000,2000,Forced air,Central,2 spaces,"7,501 sqft",Candidate for a community solar programSun Number™: 20.21,"$411,088 ","$378,000 - $448,000",-$203 (-0.0 %)
"673 Darlington Rd NE, Atlanta, GA 30305",https://www.zillow.com/homedetails/673-Darlington-Rd-NE-Atlanta-GA-30305/35928864_zpid/,Play video iconVideo Walkthrough,"$635,000 ",3 bds,2 ba,"1,664 sqft",Single Family,1947,1980,Forced air,Central,1 space,0.36 acres,,"$636,686 ","$586,000 - $694,000",-$313 (-0.0 %)
"2622 Birchwood Dr NE, Atlanta, GA 30305",https://www.zillow.com/homedetails/2622-Birchwood-Dr-NE-Atlanta-GA-30305/35932405_zpid/,Sold 07/18/2019,"$850,000 ",3 bds,3 ba,"2,078 sqft",Single Family,1954,1975,Forced air,Central,Detached Garage,0.32 acres,,"$852,257 ","$784,000 - $929,000",-$419 (-0.0 %)
"850 Fairburn Rd NW, Atlanta, GA 30331",https://www.zillow.com/homedetails/850-Fairburn-Rd-NW-Atlanta-GA-30331/35871951_zpid/,Sold 07/18/2019,"$24,300 ",3 bds,1.5 ba,"1,000 sqft",Single Family,1961,1961,Other,Central,,"8,969 sqft",,"$93,315 ","$66,000 - $127,000","-$1,268 (-1.3 %)"
"2981 Rivergreen Ln SE # 24, Atlanta, GA 30339",https://www.zillow.com/homedetails/2981-Rivergreen-Ln-SE-24-Atlanta-GA-30339/99894277_zpid/,Sold 07/18/2019,"$440,000 ",3 bds,4 ba,"3,670 sqft",Townhouse,2009,2009,Forced air,"Central, Other",2 spaces,"1,742 sqft",Great solar potentialSun Number™: 92.21,"$447,038 ","$416,000 - $483,000","+$1,618 (+0.4 %)"
"822 Wesley Dr NW, Atlanta, GA 30305",https://www.zillow.com/homedetails/822-Wesley-Dr-NW-Atlanta-GA-30305/35910666_zpid/,Sold 07/17/2019,"$560,000 ",3 bds,2 ba,"2,345 sqft",Single Family,1950,2016,"Forced air, Heat pump",Central,2 spaces,0.39 acres,Candidate for a community solar programSun Number™: 20.21,"$561,509 ","$517,000 - $612,000",-$270 (-0.0 %)
"1155 Angelo Ct NE, Atlanta, GA 30319",https://www.zillow.com/homedetails/1155-Angelo-Ct-NE-Atlanta-GA-30319/35905233_zpid/,Sold 07/17/2019,"$650,000 ",3 bds,2 ba,"2,118 sqft",Single Family,1965,1970,Other,Central,,0.48 acres,,"$651,752 ","$600,000 - $710,000",-$313 (-0.0 %)
"4099 Mcclatchey Cir NE, Atlanta, GA 30342",https://www.zillow.com/homedetails/4099-Mcclatchey-Cir-NE-Atlanta-GA-30342/35934208_zpid/,Sold 07/17/2019,"$700,000 ",3 bds,3.5 ba,"3,064 sqft",Single Family,2004,2005,Forced air,Central,1 space,1.08 acres,Candidate for a community solar programSun Number™: 20.21,"$811,638 ","$730,000 - $901,000","+$7,023 (+0.9 %)"
"3688 Crosby Dr NW, Atlanta, GA 30331",https://www.zillow.com/homedetails/3688-Crosby-Dr-NW-Atlanta-GA-30331/65449094_zpid/,Sold 07/16/2019,"$110,000 ",3 bds,1 ba,"1,025 sqft",Single Family,1959,,Forced air,Central,,0.29 acres,,"$110,301 ","$101,000 - $120,000",-$52 (-0.0 %)
"941 Virginia Ave NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/941-Virginia-Ave-NE-Atlanta-GA-30306/35895715_zpid/,Sold 07/16/2019,"$656,750 ",3 bds,2 ba,"1,820 sqft",Single Family,1920,1920,Other,Other,2 spaces,"9,496 sqft",,"$636,355 ","$579,000 - $700,000","-$12,133 (-1.9 %)"
"3578 Adkins Rd NW, Atlanta, GA 30331",https://www.zillow.com/homedetails/3578-Adkins-Rd-NW-Atlanta-GA-30331/65449193_zpid/,Sold 07/16/2019,"$117,000 ",3 bds,2 ba,"1,034 sqft",Single Family,1961,1961,Other,Other,,0.25 acres,,"$111,126 ","$81,000 - $140,000","-$8,174 (-6.9 %)"
"3410 Adkins Rd NW, Atlanta, GA 30331",https://www.zillow.com/homedetails/3410-Adkins-Rd-NW-Atlanta-GA-30331/35872085_zpid/,Sold 07/16/2019,"$117,000 ",3 bds,2 ba,"1,000 sqft",Single Family,1961,1961,Forced air,Central,,0.25 acres,,"$99,330 ","$67,000 - $141,000","-$16,613 (-14.3 %)"
"382 Golfview Rd NW, Atlanta, GA 30309",https://www.zillow.com/homedetails/382-Golfview-Rd-NW-Atlanta-GA-30309/35908605_zpid/,Sold 07/16/2019,"$440,000 ",3 bds,2 ba,"1,233 sqft",Single Family,1968,1970,Forced air,Central,Carport,0.35 acres,Candidate for a community solar programSun Number™: 20.21,"$441,204 ","$406,000 - $481,000",-$207 (-0.0 %)
"857 Fairburn Rd NW, Atlanta, GA 30331",https://www.zillow.com/homedetails/857-Fairburn-Rd-NW-Atlanta-GA-30331/35871924_zpid/,Sold 07/15/2019,"$55,000 ",3 bds,1 ba,"1,000 sqft",Single Family,1960,1960,Forced air,Other,1 space,0.37 acres,,We are unable to provide a Zestimate for this home,Unavailable,Unavailable
"865 Monroe Cir NE, Atlanta, GA 30308",https://www.zillow.com/homedetails/865-Monroe-Cir-NE-Atlanta-GA-30308/35879955_zpid/,Sold 07/15/2019,"$745,000 ",3 bds,2 ba,"2,108 sqft",Single Family,1920,,Forced air,Central,1 space,"5,401 sqft",,"$747,068 ","$687,000 - $814,000",-$342 (-0.0 %)
"1165 Reeder Cir NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/1165-Reeder-Cir-NE-Atlanta-GA-30306/35918495_zpid/,Sold 07/15/2019,"$508,000 ",3 bds,2 ba,"1,555 sqft",Single Family,1931,1965,Forced air,Central,Detached Garage,"9,827 sqft",,"$509,410 ","$469,000 - $555,000",-$233 (-0.0 %)
"2970 Eleanor Ter NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2970-Eleanor-Ter-NW-Atlanta-GA-30318/35865054_zpid/,Sold 07/15/2019,"$115,000 ",3 bds,1.5 ba,"1,336 sqft",Single Family,1963,1963,Other,Central,,0.87 acres,,"$183,826 ","$153,000 - $215,000","-$2,612 (-1.4 %)"
"1331 S Ponce De Leon Ave NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/1331-S-Ponce-De-Leon-Ave-NE-Atlanta-GA-30306/14479486_zpid/,Sold 07/15/2019,"$364,000 ",3 bds,3 ba,"1,764 sqft",Townhouse,1973,1973,,Central,,"1,386 sqft",,"$364,216 ","$339,000 - $390,000","+$1,943 (+0.5 %)"
"1642 Jackson Way NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1642-Jackson-Way-NW-Atlanta-GA-30318/65470910_zpid/,Sold 07/12/2019,"$158,000 ",3 bds,3 ba,"1,630 sqft",Townhouse,2002,,Forced air,Central,,"1,306 sqft",,"$158,457 ","$146,000 - $173,000",-$67 (-0.0 %)
"739 Ponce De Leon Pl NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/739-Ponce-De-Leon-Pl-NE-Atlanta-GA-30306/35854650_zpid/,Sold 07/12/2019,"$470,000 ",3 bds,2.5 ba,"1,256 sqft",Single Family,1993,1993,Forced air,Central,2 spaces,"1,477 sqft",Great solar potentialSun Number™: 85.03,"$471,361 ","$434,000 - $514,000",-$200 (-0.0 %)
"507 Bismark Rd NE, Atlanta, GA 30324",https://www.zillow.com/homedetails/507-Bismark-Rd-NE-Atlanta-GA-30324/283678183_zpid/,Sold 07/12/2019,"$694,455 ",3 bds,3.5 ba,#NAME?,Single Family,2018,2018,Forced air,Central,,"2,178 sqft",,"$696,467 ","$641,000 - $759,000",-$295 (-0.0 %)
"1320 Liberty Pkwy NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1320-Liberty-Pkwy-NW-Atlanta-GA-30318/82626862_zpid/,Sold 07/12/2019,"$263,000 ",3 bds,3.5 ba,"1,326 sqft",Townhouse,2006,2006,Forced air,Central,4 spaces,609 sqft,,"$263,762 ","$243,000 - $288,000",-$111 (-0.0 %)
"926 Plymouth Rd NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/926-Plymouth-Rd-NE-Atlanta-GA-30306/35925521_zpid/,Sold 07/12/2019,$1.25M,3 bds,3 ba,"4,827 sqft",Single Family,1930,,Forced air,Central,2 spaces,0.36 acres,,"$1,253,622 ",$1.15M - $1.37M,-$530 (-0.0 %)
"2891 Burden St NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2891-Burden-St-NW-Atlanta-GA-30318/35924036_zpid/,Sold 07/12/2019,"$275,000 ",3 bds,2 ba,"1,850 sqft",Single Family,1900,1960,Forced air,Other,Off street,"5,227 sqft",,"$275,796 ","$254,000 - $301,000",-$117 (-0.0 %)
"619 Center Hill Ave NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/619-Center-Hill-Ave-NW-Atlanta-GA-30318/35856759_zpid/,Sold 07/12/2019,"$65,000 ",3 bds,1 ba,"1,178 sqft",Single Family,1960,1960,Other,Central,,"9,749 sqft",,"$132,080 ","$96,000 - $160,000","+$9,526 (+7.8 %)"
"925 W Paces Ferry Rd NW, Atlanta, GA 30327",https://www.zillow.com/homedetails/925-W-Paces-Ferry-Rd-NW-Atlanta-GA-30327/35914388_zpid/,Sold 07/12/2019,$1.05M,3 bds,5 ba,"3,473 sqft",Single Family,1960,2005,Forced air,Central,Attached Garage,1.1 acres,,"$1,053,042 ","$969,000 - $1.15M",-$446 (-0.0 %)
"1345 Liberty Pkwy NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1345-Liberty-Pkwy-NW-Atlanta-GA-30318/82616418_zpid/,Sold 07/11/2019,"$277,000 ",3 bds,4 ba,"1,326 sqft",Townhouse,2006,2006,Forced air,Central,2 spaces,610 sqft,,"$277,813 ","$256,000 - $303,000",-$115 (-0.0 %)
"1064 Liberty Pkwy NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1064-Liberty-Pkwy-NW-Atlanta-GA-30318/71557912_zpid/,Sold 07/11/2019,"$275,000 ",3 bds,3.5 ba,"1,326 sqft",Townhouse,2005,2005,Forced air,Central,1 space,653 sqft,Great solar potentialSun Number™: 89.01,"$275,807 ","$254,000 - $301,000",-$114 (-0.0 %)
"3328 Ferncliff Pl NE, Atlanta, GA 30324",https://www.zillow.com/homedetails/3328-Ferncliff-Pl-NE-Atlanta-GA-30324/35940374_zpid/,Sold 07/11/2019,"$475,000 ",3 bds,3 ba,"1,548 sqft",Single Family,1958,1980,Forced air,Central,Off street,0.6 acres,Good solar potentialSun Number™: 61.81,"$524,098 ","$477,000 - $577,000","+$32,845 (+6.7 %)"
"63 W Wieuca Rd NE UNIT 6, Atlanta, GA 30342",https://www.zillow.com/homedetails/63-W-Wieuca-Rd-NE-UNIT-6-Atlanta-GA-30342/35941666_zpid/,Sold 07/11/2019,"$750,000 ",3 bds,2.5 ba,"3,323 sqft",Townhouse,1998,1998,Forced air,Central,Attached Garage,"1,830 sqft",,"$752,203 ","$692,000 - $820,000",-$309 (-0.0 %)
"935 Neptune Pl NW, Atlanta, GA 30331",https://www.zillow.com/homedetails/935-Neptune-Pl-NW-Atlanta-GA-30331/35854312_zpid/,Sold 07/10/2019,"$149,900 ",3 bds,1 ba,925 sqft,Single Family,1961,1961,Other,Central,,0.28 acres,,"$150,346 ","$138,000 - $164,000",-$60 (-0.0 %)
"832 Woodley Dr NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/832-Woodley-Dr-NW-Atlanta-GA-30318/35910704_zpid/,Sold 07/10/2019,$1.65M,3 bds,3 ba,"2,258 sqft",Single Family,1949,,Forced air,Central,Detached Garage,0.37 acres,,"$624,473 ","$581,000 - $693,000","-$2,927 (-0.5 %)"
"345 Devin Place Ne, Atlanta, GA 30305",https://www.zillow.com/homedetails/345-Devin-Place-Ne-Atlanta-GA-30305/2083623473_zpid/,Sold 07/09/2019,"$749,900 ",3 bds,3 ba,"2,800 sqft",Townhouse,,,,,,,,"$752,163 ","$692,000 - $820,000",-$293 (-0.0 %)
