Address,Soldprice,Bedrooms,Bathrooms,Area,Year built,LRY,Parking,Lot,Zestimate,lat,lng,label,Avgprice,Type_Single Family,Type_Townhouse,Heating_Baseboard,Heating_Electric,Heating_Forced air,"Heating_Forced air, Heat pump","Heating_Forced air, Other","Heating_Forced air, Radiant",Heating_Gas,Heating_Heat pump,"Heating_Heat pump, Other",Heating_No Data,Heating_None,Heating_Other,Heating_Radiant,Heating_Stove,Cooling_Central,"Cooling_Central, Other","Cooling_Central, Refrigeration",Cooling_No Data,Cooling_None,Cooling_Other
30308,0.28387480014245525,0.0,-0.5571011354628996,-0.032744035577429935,-1.2250228746328375,0.5465845374171525,-0.3282727912850851,-0.10153089058867454,0.2934609565584867,33.77112579345703,-84.37810516357422,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-1.0049497103512057,0.0,-0.5571011354628996,-0.8280186147150101,-1.2250228746328375,-2.9842489410701813,-1.6118562897931037,-0.3697116351868664,-1.0628747989739231,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30318,-1.047153031853517,0.0,-0.5571011354628996,-0.741689466321786,-0.16285562866102624,-1.0830309141923862,-1.6118562897931037,-0.035400464050484894,-1.1083678633008134,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30309,1.0954771367253653,0.0,1.402584035165418,1.493712270102761,0.6868781681164228,0.43794350730985,0.9553107072229334,-0.2814484882958143,1.1441086713728732,33.79988479614258,-84.38580322265625,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30324,0.3001068468741135,0.0,-0.3866937293213068,1.4688599395047115,0.3834018121244767,-5.804995925067511e-13,-0.3282727912850851,2.5420440658804755,0.3008927567329735,33.81840515136719,-84.3581771850586,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30308,0.6896759684339102,0.0,1.402584035165418,0.6029524207726753,0.41374944772367134,-5.804995925067511e-13,-0.3282727912850851,-0.11777345149279139,0.7076438976383856,33.77112579345703,-84.37810516357422,1,0.525583,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30305,0.5111234543856701,0.0,-0.3866937293213068,0.3635852365914628,1.445569058096288,-5.804995925067511e-13,1.1400511632580099e-14,1.078999455387287e-15,0.5182975035990421,33.835697174072266,-84.38911437988281,4,0.67727894,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30318,-1.5016503403399466,0.0,-0.6423048385336961,-0.5847273783341057,-1.2250228746328375,-1.3546334894606427,1.1400511632580099e-14,-0.02370938999312622,-1.1816580989786483,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30306,2.3453447350630463,0.0,-0.47189743239210324,3.699029606329669,-1.2250228746328375,-5.804995925067511e-13,-0.3282727912850851,0.4039161859858073,2.445637020597954,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.9010646112685933,0.0,-0.5571011354628996,-1.3198331570764084,-0.40563671345458313,0.2749819621488961,2.238894205730952,-0.23682606822955934,-0.9579951725954969,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30308,0.3160142526711385,0.0,2.254621065873382,-0.2734192371585397,1.445569058096288,-5.804995925067511e-13,0.9553107072229334,-0.9384690013513509,0.3194298575789663,33.77112579345703,-84.37810516357422,1,0.525583,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30309,1.9557756135032498,0.0,1.402584035165418,0.7586064913604582,-1.5284992306247835,1.6329948384901782,1.1400511632580099e-14,0.015165662368595047,2.021793756881388,33.79988479614258,-84.38580322265625,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.1706225083439745,0.0,-0.5571011354628996,-0.09422085337260472,-0.6180701626489454,-5.804995925067511e-13,-1.6118562897931037,-0.2445903693210879,-0.18497601953067894,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30308,0.2676427534107971,0.0,1.402584035165418,0.24455565320080527,0.9296592529099796,0.8725076277390603,0.9553107072229334,-0.8004072336663584,0.2713962098058456,33.77112579345703,-84.37810516357422,1,0.525583,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
30306,0.5435875478489864,0.0,-0.5571011354628996,-0.25249095876018235,-0.9215465186408914,-0.8114283389241297,-0.3282727912850851,-0.26243933734758956,0.5641976039920843,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30305,0.7380474676942517,0.0,-0.3866937293213068,0.5637118987757552,1.445569058096288,-5.804995925067511e-13,2.238894205730952,1.078999455387287e-15,0.7582147368905188,33.835697174072266,-84.38911437988281,4,0.67727894,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30305,0.10532228609421508,0.0,-0.5571011354628996,0.45253041978448166,-0.6180701626489454,1.6873153535438297,-0.3282727912850851,0.5205413430709711,0.09801241349408532,33.835697174072266,-84.38911437988281,4,0.67727894,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30342,1.184428752814852,0.0,-0.3866937293213068,1.3393662169148755,0.5654876257196444,0.22066144709524482,1.1400511632580099e-14,0.24841597653892245,1.2246170132904652,33.882179260253906,-84.37528991699219,3,0.2691243,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.41410320931884725,0.0,1.402584035165418,-0.5219425431390335,1.1724403377035366,1.3070717481682705,1.1400511632580099e-14,-0.1792631463440907,-0.44357960022573734,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,0.473465105968223,0.0,-0.5571011354628996,-0.057596366175479315,-0.8305036118433077,-0.2682231883876168,-0.3282727912850851,0.32616608126236496,0.48250207354821645,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-1.2938801421747217,0.0,-0.6423048385336961,-1.1105503730928346,-0.4663319846529723,-1.626236064728899,0.9553107072229334,-0.1119725368841783,-1.3688268500640801,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30331,-1.7094205385051715,0.0,-0.6423048385336961,-1.306752983077435,-0.31459380665699926,0.0033793868806396574,1.1400511632580099e-14,-0.08903661297012341,-1.5123613348580478,33.707454681396484,-84.54415130615234,2,-1.4018317,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30318,-1.5438536618422578,0.0,-0.6423048385336961,-1.1929554692863669,-0.31459380665699926,-1.3546334894606427,1.1400511632580099e-14,-0.32267960443703375,-1.6295843299425248,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30305,0.7218154209625934,0.0,-0.47189743239210324,1.0476783367377696,0.0,-5.804995925067511e-13,1.1400511632580099e-14,1.078999455387287e-15,0.7447045314614996,33.835697174072266,-84.38911437988281,4,0.67727894,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30318,-0.787764925081619,0.0,-0.5571011354628996,-0.5964995349331816,-0.9215465186408914,-2.4410437905336684,1.1400511632580099e-14,-0.10304805287092741,-0.8378652616052531,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30318,-0.7549761906836695,0.0,-0.3866937293213068,-0.3715205421508399,0.3530541765252821,-0.15958215828031422,-0.3282727912850851,-0.8790319378230994,-0.8044747363119406,33.792301177978516,-84.44786071777344,0,-0.60014594,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30308,1.8583833331133006,0.0,2.254621065873382,0.8567077963527584,1.445569058096288,-5.804995925067511e-13,0.9553107072229334,-0.43851940692903135,1.4173078870066886,33.77112579345703,-84.37810516357422,1,0.525583,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
30324,0.6003997114097901,0.0,-0.5571011354628996,0.44206628058530295,-0.3752890778553885,-0.2682231883876168,-0.3282727912850851,0.6371665001561346,0.6164881706237083,33.81840515136719,-84.3581771850586,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30324,0.07253355169626552,0.0,-0.3866937293213068,-0.019663861578456576,1.445569058096288,1.795956383651132,-0.3282727912850851,1.078999455387287e-15,0.060931427867663784,33.81840515136719,-84.3581771850586,1,0.525583,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
30318,2.929698417402742,0.0,-0.5571011354628996,0.633036820970314,-0.5877225270497508,-1.8435181249435042,1.1400511632580099e-14,0.13179081945375865,3.031884282741838,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
30306,0.7221400618972267,0.0,-0.47189743239210324,-0.4329973599460147,-1.346413417029616,1.361392263221922,1.1400511632580099e-14,-0.35302285008208706,0.7429949799836624,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30308,-0.08946227468568331,0.0,-0.3866937293213068,-0.7756979187191166,0.5351399901204498,-5.804995925067511e-13,1.1400511632580099e-14,-0.8844758730711825,-0.10889419483248691,33.77112579345703,-84.37810516357422,1,0.525583,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30318,-0.3394357943532196,0.0,1.402584035165418,0.49569499398109373,1.0207021597075636,-5.804995925067511e-13,-0.3282727912850851,-0.10144164574854228,-0.3650996547044681,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,1.7609910527233514,0.0,-0.3866937293213068,2.9521516709882905,0.4744447189220605,0.2749819621488961,0.9553107072229334,0.7149166048795772,1.8435323117102427,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-1.5016503403399466,0.0,-0.6423048385336961,-1.0451495030979678,-0.6787654338473346,-2.006479670104458,1.1400511632580099e-14,-0.14267276188976172,-1.2301666221622793,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30308,0.7059080151655684,0.0,-0.5571011354628996,0.14253029600881306,-1.5284992306247835,-5.804995925067511e-13,-1.6118562897931037,-0.5135743174804721,0.7274224584861413,33.77112579345703,-84.37810516357422,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,0.38126708053240443,0.0,-0.5571011354628996,-0.5232505605389308,-1.3767610526288105,-5.804995925067511e-13,-0.3282727912850851,-0.29974368052297873,0.39565075293309354,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.28457147640021485,0.0,-0.47189743239210324,0.007804503819387477,1.4759166936954826,-5.804995925067511e-13,-0.3282727912850851,0.1706658718154799,-0.3048040454385269,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30327,0.39749912726406267,0.0,1.402584035165418,0.17130667880655445,0.3530541765252821,-0.15958215828031422,-0.3282727912850851,-0.8054941895539114,0.41094513311874437,33.869693756103516,-84.41729736328125,4,0.67727894,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,0.2673181124761639,0.0,2.254621065873382,1.3616025127131302,1.4759166936954826,-5.804995925067511e-13,2.238894205730952,-0.7622996869297767,0.2696764824263546,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-1.615274667461554,0.0,-0.5571011354628996,-1.2413521130825682,-0.4663319846529723,-1.626236064728899,-1.6118562897931037,-0.02370938999312622,-1.4041474047043956,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30318,-0.3816391158555309,0.0,-0.5571011354628996,-0.5808033261344137,-0.9215465186408914,-0.2682231883876168,-1.6118562897931037,-0.4708260390569999,-0.41515830690669364,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30305,0.27372977093516887,0.0,-0.5571011354628996,0.09544166961250898,-0.9822417898392807,0.2749819621488961,-1.6118562897931037,-0.3929152936213189,0.2710875407890139,33.835697174072266,-84.38911437988281,4,0.67727894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30342,-0.5504524018647762,0.0,1.402584035165418,0.39366963678910155,0.3530541765252821,-0.15958215828031422,1.1400511632580099e-14,-0.7903225667313847,-0.5885692389561974,33.882179260253906,-84.37528991699219,3,0.2691243,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30309,0.46655025406053663,0.0,-0.3866937293213068,0.6108005251720593,1.4759166936954826,-5.804995925067511e-13,1.1400511632580099e-14,1.078999455387287e-15,0.4731198922234193,33.79988479614258,-84.38580322265625,1,0.525583,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30318,-0.8199043776103027,0.0,2.254621065873382,-0.8803393107109035,1.0813974309059526,-5.804995925067511e-13,-1.6118562897931037,-0.9412355913954586,-0.8690442242724747,33.792301177978516,-84.44786071777344,0,-0.60014594,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30342,0.40561515062989173,0.0,-0.47189743239210324,0.4276780891864323,-0.9215465186408914,-5.804995925067511e-13,-0.3282727912850851,2.153293542263263,0.7512171085199271,33.882179260253906,-84.37528991699219,3,0.2691243,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-1.3237471081609726,0.0,1.402584035165418,-0.26033906315956634,1.0510497953067581,1.0897896879536655,1.1400511632580099e-14,-0.6029084024531144,-1.0737121342352125,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30305,3.0595547912560073,0.0,2.254621065873382,1.560421157497525,-0.07181272186344241,-5.804995925067511e-13,1.1400511632580099e-14,-0.7106269244930535,3.196754241336592,33.835697174072266,-84.38911437988281,4,0.67727894,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30324,-0.47091537287965096,0.0,-0.5571011354628996,-1.131478651491192,-0.4663319846529723,-0.2682231883876168,1.1400511632580099e-14,-0.0976041176228442,-0.5085832599901667,33.81840515136719,-84.3581771850586,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,0.32283171229843494,0.0,-0.5571011354628996,0.2131632356032692,-1.1643276034344483,-0.2682231883876168,1.1400511632580099e-14,-0.22593819773339313,0.32113940905680355,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.4790313962454801,0.0,-0.47189743239210324,0.20008306160429584,1.0510497953067581,1.0897896879536655,2.238894205730952,-0.568013669961303,-0.5163678247553184,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.6738159570253784,0.0,-0.5571011354628996,-0.9431241459059757,-0.2842461710578047,1.0897896879536655,-0.3282727912850851,0.05404071473031632,-0.7206388745535582,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30324,0.6604160809954231,0.0,-0.47189743239210324,0.8226993439554277,-0.3752890778553885,-5.804995925067511e-13,-0.3282727912850851,0.4816662907092498,0.6769160666111489,33.81840515136719,-84.3581771850586,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.07160702328085929,0.0,-0.5571011354628996,-0.7102970487242499,0.5654876257196444,1.2527512331146193,-0.3282727912850851,0.05404071473031632,-0.08903083480428306,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,0.8649820731358188,0.0,-0.5571011354628996,0.06535726941487026,-1.3767610526288105,-0.2682231883876168,1.1400511632580099e-14,-0.25931576794295186,0.8903454278978024,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,0.38126708053240443,0.0,-0.5571011354628996,-0.13607741016931946,-0.9215465186408914,-1.0830309141923862,-0.3282727912850851,-0.3261601532022017,0.3835685657028233,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,0.4656737235370271,0.0,-0.5571011354628996,-0.3231238983546385,-0.7091130694465292,1.0897896879536655,1.1400511632580099e-14,0.32616608126236496,0.4728247910754593,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.08946227468568331,0.0,-0.47189743239210324,1.0869188587346896,1.2938308801003149,1.5243538083828758,0.9553107072229334,-0.58746904511019,-0.11020349417860828,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30342,-0.6900480037570367,0.0,-0.47189743239210324,-0.07198455757435,0.04957782053333602,-0.702787308816827,-0.3282727912850851,-0.8222722194988231,-0.7373171773641249,33.882179260253906,-84.37528991699219,3,0.2691243,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
30318,0.11473687319857684,0.0,-0.3866937293213068,0.5741760379749339,1.4759166936954826,-5.804995925067511e-13,2.238894205730952,-0.7234781814721348,0.1055629325211997,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-1.1445453122434661,0.0,1.402584035165418,-0.5180184909393415,1.1117450665051474,1.198430718060968,1.1400511632580099e-14,-0.7895193631701921,-1.212046733284092,33.792301177978516,-84.44786071777344,0,-0.60014594,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,0.556573185234313,0.0,-0.47189743239210324,0.5113912027798617,0.17096836293011444,1.1441102030073167,1.1400511632580099e-14,0.365041133624086,0.5728233766272828,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.36540706912387266,0.0,1.402584035165418,0.31257255799546674,1.0510497953067581,1.0897896879536655,1.1400511632580099e-14,-0.21808465180173234,-0.39435197999190497,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30327,-0.38975513922135996,0.0,3.1066580965813464,2.094092256655638,0.04957782053333602,-5.804995925067511e-13,0.9553107072229334,1.078999455387287e-15,-0.41637263117071294,33.869693756103516,-84.41729736328125,4,0.67727894,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30318,-1.2942047831093548,0.0,-0.47189743239210324,-1.1183984774922187,-0.04146508626424781,-0.865748853977781,-0.3282727912850851,1.025917023773347,-1.3686979553097987,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,1.988239706966566,0.0,-0.5571011354628996,2.649999651612006,-0.7394607050457238,1.3070717481682705,1.1400511632580099e-14,-0.1874736716362815,2.0624939715293418,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.28457147640021485,0.0,1.402584035165418,0.007804503819387477,1.4759166936954826,-5.804995925067511e-13,-0.3282727912850851,1.078999455387287e-15,-0.3048040454385269,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30324,1.6960628657967185,0.0,3.1066580965813464,1.0738386847357162,1.1117450665051474,1.198430718060968,1.1400511632580099e-14,-0.06654691325673077,1.7751841722689332,33.81840515136719,-84.3581771850586,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30327,2.9946266043293743,0.0,-0.3014900262505104,2.9560757231879826,0.2923589053268929,-0.2682231883876168,-0.3282727912850851,5.613173202456452,3.1402440674858614,33.869693756103516,-84.41729736328125,4,0.67727894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,0.33257094033742984,0.0,-0.5571011354628996,-0.26033906315956634,-0.7698083406449184,1.2527512331146193,1.1400511632580099e-14,0.20954092417720116,0.6864373185918812,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,0.07935101132356197,0.0,-0.3866937293213068,0.17784676580604114,-1.0732846966368645,0.2749819621488961,1.1400511632580099e-14,-0.8867069940744952,0.06695895361392715,33.78932189941406,-84.35150146484375,1,0.525583,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30319,0.28387480014245525,0.0,-0.3866937293213068,1.0555264411371534,1.2331356089019259,-5.804995925067511e-13,-0.3282727912850851,-0.8401211875253252,0.28363781949535855,33.875953674316406,-84.33476257324219,3,0.2691243,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30305,0.15401842628918969,0.0,-0.5571011354628996,-0.053672313975787304,-0.6180701626489454,-1.8978386399971554,-1.6118562897931037,0.28729102890064373,0.14527269274151777,33.835697174072266,-84.38911437988281,4,0.67727894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30327,-0.06998381860769347,0.0,2.254621065873382,1.8848094726720643,-0.2538985354586101,0.2749819621488961,1.1400511632580099e-14,1.4535425997522806,1.5045017963108227,33.869693756103516,-84.41729736328125,4,0.67727894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.3004788821972399,0.0,-0.3866937293213068,1.0986910153337655,1.2938308801003149,1.5243538083828758,-0.3282727912850851,-0.7350800106893611,-0.3301827441630865,33.792301177978516,-84.44786071777344,0,-0.60014594,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30327,-0.714396073854524,0.0,-0.47189743239210324,-0.10337697517188607,-0.07181272186344241,-5.804995925067511e-13,0.9553107072229334,-0.8245925853422684,-0.7597075529696874,33.869693756103516,-84.41729736328125,4,0.67727894,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,1.0208097217597374,0.0,1.402584035165418,1.1418555895303777,-1.3767610526288105,-3.2558515163384376,-0.3282727912850851,2.891919537135966,1.0509313318963092,33.78932189941406,-84.35150146484375,1,0.525583,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30308,0.4202239926883841,0.0,-0.5571011354628996,-0.3754445943505319,-1.5284992306247835,-5.804995925067511e-13,1.1400511632580099e-14,-0.43780544820797135,0.4298553503587096,33.77112579345703,-84.37810516357422,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,3.3192675389625386,0.0,2.254621065873382,0.5663279335755499,1.0510497953067581,1.0897896879536655,1.1400511632580099e-14,-0.3261601532022017,3.485152862073956,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30319,0.6896759684339102,0.0,-0.3866937293213068,0.5244713767788352,1.445569058096288,-5.804995925067511e-13,1.1400511632580099e-14,1.078999455387287e-15,0.6850771397374908,33.875953674316406,-84.33476257324219,3,0.2691243,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30318,-0.8199043776103027,0.0,2.254621065873382,-0.8803393107109035,1.0813974309059526,-5.804995925067511e-13,-0.3282727912850851,-0.9412355913954586,-0.869525883617421,33.792301177978516,-84.44786071777344,0,-0.60014594,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30318,-0.2842468354655815,0.0,-0.47189743239210324,-0.36890450735104524,0.595835261318839,0.2749819621488961,-0.3282727912850851,-0.3269633567633943,-0.3080501580660869,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.8215275822834681,0.0,-0.47189743239210324,-0.8803393107109035,1.0510497953067581,1.0897896879536655,-1.6118562897931037,-0.9373088184296282,-0.8699057839458293,33.792301177978516,-84.44786071777344,0,-0.60014594,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30309,-0.25210738293689844,0.0,-0.47189743239210324,-0.7089890313243525,1.2331356089019259,-5.804995925067511e-13,-1.6118562897931037,-0.9567641935785153,-0.2851747311483603,33.79988479614258,-84.38580322265625,1,0.525583,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30319,0.556573185234313,0.0,-0.47189743239210324,0.5310114637783218,-0.4663319846529723,-0.2682231883876168,-0.3282727912850851,1.142542180858511,0.34028367203480603,33.875953674316406,-84.33476257324219,3,0.2691243,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30327,0.04688691786024556,0.0,1.402584035165418,0.49569499398109373,0.3530541765252821,-5.804995925067511e-13,1.1400511632580099e-14,1.078999455387287e-15,0.04248930210377301,33.869693756103516,-84.41729736328125,4,0.67727894,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-1.3003729608673849,0.0,-0.5571011354628996,-0.032744035577429935,-0.2538985354586101,-1.24599245935334,1.1400511632580099e-14,0.6371665001561346,-1.1875363781673227,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30324,0.45031820732887845,0.0,-0.3866937293213068,1.0699146325360243,1.445569058096288,-5.804995925067511e-13,-0.3282727912850851,1.078999455387287e-15,0.4650944977857946,33.81840515136719,-84.3581771850586,1,0.525583,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
