Address,Title_link,Sold date,Sold price,Bedrooms,Bathrooms,Area,Type,Year built,Last remodel year,Heating,Cooling,Parking,Lot,Sunscore,Zestimate,Zestimate range,Last 30 day change
"14 S Sydney St, Boston, MA 02125",https://www.zillow.com/homedetails/14-S-Sydney-St-Boston-MA-02125/63709981_zpid/,Sold 05/08/2019,"$716,000 ",3 bds,1.5 ba,"1,304 sqft",Condo,2002,2002,Forced air,Central,1 space,,,"$722,620 ","$665,000 - $780,000",+$476 (+0.1 %)
"38 Dunreath, Roxbury, MA 02119",https://www.zillow.com/homedetails/38-Dunreath-Roxbury-MA-02119/2084516733_zpid/,Sold 05/08/2019,"$450,000 ",3 bds,1 ba,"1,455 sqft",Condo,,,,,,,,"$454,160 ","$418,000 - $490,000",+$299 (+0.1 %)
"92 Lawrence Ave # 3, Boston, MA 02121",https://www.zillow.com/homedetails/92-Lawrence-Ave-3-Boston-MA-02121/2087319032_zpid/,Play video iconVideo Walkthrough,"$520,000 ",3 bds,2 ba,"1,635 sqft",Condo,1899,,,,,$225/month,,"$524,808 ","$483,000 - $567,000",+$346 (+0.1 %)
"92 Lawrence Ave # 2, Boston, MA 02121",https://www.zillow.com/homedetails/92-Lawrence-Ave-2-Boston-MA-02121/2087383946_zpid/,Play video iconVideo Walkthrough,"$489,000 ",3 bds,2 ba,"1,635 sqft",Condo,1899,,,,,$220/month,,"$493,521 ","$454,000 - $533,000",+$325 (+0.1 %)
"42 Goldsmith St # 1, Boston, MA 02130",https://www.zillow.com/homedetails/42-Goldsmith-St-1-Boston-MA-02130/59210352_zpid/,Sold 05/07/2019,"$675,000 ",3 bds,1 ba,"1,184 sqft",Condo,1915,2017,Forced air,Central,1 space,$200/month,,"$681,336 ","$627,000 - $736,000",+$455 (+0.1 %)
"7 Lothian Rd # B, Boston, MA 02135",https://www.zillow.com/homedetails/7-Lothian-Rd-B-Boston-MA-02135/59093757_zpid/,Sold 05/07/2019,"$430,000 ",3 bds,1 ba,"1,050 sqft",Apartment,1900,1985,Other,,1 space,,,,,
"61 Commonwealth Ave APT 6, Boston, MA 02116",https://www.zillow.com/homedetails/61-Commonwealth-Ave-APT-6-Boston-MA-02116/59172113_zpid/,Sold 05/06/2019,$2.45M,3 bds,2 ba,"1,398 sqft",Condo,1925,1979,Other,,1 space,$78/month,,"$2,473,344 ",$2.28M - $2.67M,"+$1,676 (+0.1 %)"
"1824-1826 Columbia Road #1, South Boston, MA 02127",https://www.zillow.com/homedetails/1824-1826-Columbia-Road-1-South-Boston-MA-02127/2084554845_zpid/,Sold 05/06/2019,$1.73M,3 bds,4 ba,"2,220 sqft",Condo,,,,,,,,"$1,741,436 ",$1.60M - $1.88M,"+$1,180 (+0.1 %)"
"340 K St # 1, Boston, MA 02127",https://www.zillow.com/homedetails/340-K-St-1-Boston-MA-02127/2086521761_zpid/,Sold 05/06/2019,$1.07M,3 bds,3 ba,"1,900 sqft",Condo,1900,,,,,$240/month,,"$1,080,195 ","$994,000 - $1.17M",+$732 (+0.1 %)
"197 8th St APT 412, Boston, MA 02129",https://www.zillow.com/homedetails/197-8th-St-APT-412-Boston-MA-02129/59098507_zpid/,Sold 05/06/2019,"$828,000 ",3 bds,3 ba,"2,152 sqft",Condo,1989,1989,Forced air,Central,1 space,$819/month,,"$835,889 ","$769,000 - $903,000",+$567 (+0.1 %)
"110 Stuart St UNIT 16C, Boston, MA 02116",https://www.zillow.com/homedetails/110-Stuart-St-UNIT-16C-Boston-MA-02116/102987755_zpid/,Sold 05/06/2019,$2.33M,3 bds,3 ba,"2,142 sqft",Condo,2009,,Other,,1 space,"$2,035/month",,"$2,233,357 ",$1.72M - $2.79M,"+$116,741 (+5.5 %)"
"27 Ward St, South Boston, MA 02127",https://www.zillow.com/homedetails/27-Ward-St-South-Boston-MA-02127/59151860_zpid/,Sold 05/06/2019,"$874,500 ",3 bds,2 ba,"1,938 sqft",Multi Family,1898,1898,Forced air,Other,,,,"$747,406 ","$650,000 - $815,000","-$21,380 (-2.8 %)"
"6 Arrow St, Boston, MA 02129",https://www.zillow.com/homedetails/6-Arrow-St-Boston-MA-02129/247150735_zpid/,Sold 05/06/2019,$1.38M,3 bds,3.5 ba,"1,800 sqft",Condo,2016,,Forced air,,1 space,,,"$1,388,101 ",$1.28M - $1.50M,+$941 (+0.1 %)
"141 Chiswick Rd APT 2B, Boston, MA 02135",https://www.zillow.com/homedetails/141-Chiswick-Rd-APT-2B-Boston-MA-02135/59090235_zpid/,Sold 05/03/2019,"$416,750 ",3 bds,2 ba,965 sqft,Condo,1920,1970,"Baseboard, Other",,,$577/month,,"$420,897 ","$387,000 - $455,000",+$298 (+0.1 %)
"54 Homer St # 1, East Boston, MA 02128",https://www.zillow.com/homedetails/54-Homer-St-1-East-Boston-MA-02128/102988083_zpid/,Sold 05/03/2019,"$647,250 ",3 bds,3 ba,"1,849 sqft",Condo,1900,,Other,,1 space,$129/month,,"$653,690 ","$601,000 - $706,000",+$461 (+0.1 %)
"140 Lake Shore Rd APT 2, Boston, MA 02135",https://www.zillow.com/homedetails/140-Lake-Shore-Rd-APT-2-Boston-MA-02135/59097644_zpid/,Sold 05/03/2019,"$498,000 ",3 bds,2 ba,"1,050 sqft",Multi Family,1963,1963,Forced air,,1 space,,,"$502,955 ","$463,000 - $543,000",+$355 (+0.1 %)
"38 Rosemont St # 2, Boston, MA 02122",https://www.zillow.com/homedetails/38-Rosemont-St-2-Boston-MA-02122/81856152_zpid/,Sold 05/02/2019,"$452,000 ",3 bds,1 ba,"1,089 sqft",Apartment,1900,,Forced air,,,,,,,
"38 Rosemont St # 3, Boston, MA 02122",https://www.zillow.com/homedetails/38-Rosemont-St-3-Boston-MA-02122/81856347_zpid/,Sold 05/02/2019,"$452,000 ",3 bds,1 ba,"1,089 sqft",Condo,1900,,Forced air,,,$200/month,Great solar potentialSun Number™: 90.38,"$456,561 ","$420,000 - $493,000",+$326 (+0.1 %)
"100 Lovejoy Wharf UNIT 6D, Boston, MA 02114",https://www.zillow.com/homedetails/100-Lovejoy-Wharf-UNIT-6D-Boston-MA-02114/295325189_zpid/,Sold 05/02/2019,$1.94M,3 bds,3 ba,"1,664 sqft",Condo,2017,,Forced air,,,,,"$1,962,418 ",$1.81M - $2.12M,"+$1,402 (+0.1 %)"
"87 Atherton St APT 2, Boston, MA 02130",https://www.zillow.com/homedetails/87-Atherton-St-APT-2-Boston-MA-02130/59210935_zpid/,Sold 05/02/2019,"$480,000 ",3 bds,2 ba,"1,357 sqft",Condo,1900,2019,Baseboard,,1 space,$175/month,,"$484,844 ","$446,000 - $524,000",+$347 (+0.1 %)
"98 Day St # 3, Boston, MA 02130",https://www.zillow.com/homedetails/98-Day-St-3-Boston-MA-02130/59130447_zpid/,Sold 05/01/2019,"$700,000 ",3 bds,2 ba,"1,177 sqft",Condo,1905,2015,Forced air,,On street,$200/month,,"$707,162 ","$651,000 - $764,000",+$511 (+0.1 %)
"20 Manthorne Rd # 1, Boston, MA 02132",https://www.zillow.com/homedetails/20-Manthorne-Rd-1-Boston-MA-02132/2086854767_zpid/,Play video iconVideo Walkthrough,"$760,000 ",3 bds,2.5 ba,"2,349 sqft",Condo,2019,,Other,Central,1 space,$150/month,,"$767,027 ","$706,000 - $828,000",+$506 (+0.1 %)
"9 Edison Grn # 3, Boston, MA 02125",https://www.zillow.com/homedetails/9-Edison-Grn-3-Boston-MA-02125/81854377_zpid/,Sold 05/01/2019,"$620,000 ",3 bds,1.5 ba,"1,047 sqft",Condo,1905,2005,Forced air,Central,1 space,,,"$626,344 ","$576,000 - $676,000",+$453 (+0.1 %)
"24 Concord Sq APT 3, Boston, MA 02118",https://www.zillow.com/homedetails/24-Concord-Sq-APT-3-Boston-MA-02118/59183153_zpid/,Sold 05/01/2019,$1.75M,3 bds,3 ba,"1,345 sqft",Condo,1890,,Forced air,Central,1 space,$306/month,,"$1,767,907 ",$1.63M - $1.91M,"+$1,280 (+0.1 %)"
"23 Dix St APT 3, Boston, MA 02122",https://www.zillow.com/homedetails/23-Dix-St-APT-3-Boston-MA-02122/2086232369_zpid/,Sold 05/01/2019,"$607,500 ",3 bds,2 ba,"1,297 sqft",Condo,2019,,,,,$334/month,,"$613,716 ","$565,000 - $663,000",+$445 (+0.1 %)
"190 Sydney St APT C, Boston, MA 02125",https://www.zillow.com/homedetails/190-Sydney-St-APT-C-Boston-MA-02125/68006915_zpid/,Sold 04/30/2019,"$780,000 ",3 bds,2.5 ba,"1,827 sqft",Condo,2004,2004,Forced air,Central,1 space,$200/month,,"$788,105 ","$725,000 - $851,000",+$563 (+0.1 %)
"4 Maryland St # 1, Boston, MA 02125",https://www.zillow.com/homedetails/4-Maryland-St-1-Boston-MA-02125/90139247_zpid/,Sold 04/30/2019,"$550,000 ",3 bds,1.5 ba,"1,036 sqft",Condo,1900,,Forced air,,,$111/month,Great solar potentialSun Number™: 94.38,"$555,715 ","$511,000 - $600,000",+$398 (+0.1 %)
"23 Margaret St APT 1, Boston, MA 02113",https://www.zillow.com/homedetails/23-Margaret-St-APT-1-Boston-MA-02113/71546688_zpid/,Sold 04/30/2019,"$715,000 ",3 bds,1 ba,787 sqft,Condo,1905,,Baseboard,Wall,On street,$187/month,,"$722,430 ","$665,000 - $780,000",+$517 (+0.1 %)
"62 Trenton St # 4, East Boston, MA 02128",https://www.zillow.com/homedetails/62-Trenton-St-4-East-Boston-MA-02128/81380202_zpid/,Sold 04/30/2019,"$479,900 ",3 bds,2 ba,"1,383 sqft",Condo,1920,,Forced air,,,$269/month,,"$484,886 ","$446,000 - $524,000",+$346 (+0.1 %)
"77 Horace St # 1, Boston, MA 02128",https://www.zillow.com/homedetails/77-Horace-St-1-Boston-MA-02128/2085527836_zpid/,Play video iconVideo Walkthrough,"$440,000 ",3 bds,1 ba,915 sqft,Condo,1900,,Baseboard,,1 space,$265/month,,"$444,857 ","$414,000 - $476,000",+$520 (+0.1 %)
"267 Centre St # 1, Boston, MA 02122",https://www.zillow.com/homedetails/267-Centre-St-1-Boston-MA-02122/2086922243_zpid/,Sold 04/30/2019,"$475,000 ",3 bds,2 ba,"1,096 sqft",Condo,1899,,,,,$258/month,,"$480,243 ","$447,000 - $514,000",+$561 (+0.1 %)
"14 Farquhar St # 2, Boston, MA 02131",https://www.zillow.com/homedetails/14-Farquhar-St-2-Boston-MA-02131/239893956_zpid/,Sold 04/30/2019,"$533,500 ",3 bds,1.5 ba,"1,136 sqft",Condo,1900,,Forced air,,1 space,$192/month,,"$543,346 ","$505,000 - $587,000",-$200 (-0.0 %)
"350 W Broadway # 6, South Boston, MA 02127",https://www.zillow.com/homedetails/350-W-Broadway-6-South-Boston-MA-02127/190072257_zpid/,Sold 04/30/2019,"$965,000 ",3 bds,2 ba,"1,282 sqft",Condo,2014,,Forced air,,,$501/month,,"$975,653 ","$907,000 - $1.04M","+$1,142 (+0.1 %)"
"631 E 3rd St # 2, South Boston, MA 02127",https://www.zillow.com/homedetails/631-E-3rd-St-2-South-Boston-MA-02127/63041654_zpid/,Sold 04/30/2019,"$620,000 ",3 bds,1 ba,872 sqft,Condo,1905,,Other,,On street,,"Cable Ready,Wired,Great solar potentialSun Number™: 91.66","$626,844 ","$583,000 - $671,000",+$733 (+0.1 %)
"394 W 1st St, South Boston, MA 02127",https://www.zillow.com/homedetails/394-W-1st-St-South-Boston-MA-02127/120937545_zpid/,Sold 04/30/2019,$1.03M,3 bds,2 ba,"1,581 sqft",Condo,2012,,Forced air,,2 spaces,,Great solar potentialSun Number™: 94.86,"$1,041,371 ","$968,000 - $1.11M","+$1,219 (+0.1 %)"
"346-354 Congress St # 501, Boston, MA 02210",https://www.zillow.com/homedetails/346-354-Congress-St-501-Boston-MA-02210/90138214_zpid/,Sold 04/30/2019,$1.75M,3 bds,2 ba,"1,785 sqft",Condo,1899,,Forced air,,,$106/month,,"$1,769,319 ",$1.65M - $1.89M,"+$2,070 (+0.1 %)"
"82 Mount Vernon St, Boston, MA 02108",https://www.zillow.com/homedetails/82-Mount-Vernon-St-Boston-MA-02108/59174839_zpid/,Sold 04/30/2019,$5.50M,3 bds,4 ba,"3,096 sqft",Condo,1890,,Forced air,,On street,$69/month,,"$5,560,718 ",$5.17M - $5.95M,"+$6,506 (+0.1 %)"
"12 Houghton St # 2, Dorchester, MA 02122",https://www.zillow.com/homedetails/12-Houghton-St-2-Dorchester-MA-02122/59212395_zpid/,Sold 04/30/2019,"$410,000 ",3 bds,1 ba,932 sqft,Condo,1910,,Other,,,$250/month,,"$414,526 ","$386,000 - $444,000",+$485 (+0.1 %)
"175 Poplar St APT 3, Boston, MA 02131",https://www.zillow.com/homedetails/175-Poplar-St-APT-3-Boston-MA-02131/59140934_zpid/,Sold 04/29/2019,"$665,000 ",3 bds,2 ba,"1,437 sqft",Condo,1920,1995,Baseboard,Central,2 spaces,$246/month,,,,
"176 Humboldt #9, Roxbury, MA 02119",https://www.zillow.com/homedetails/176-Humboldt-9-Roxbury-MA-02119/2084580356_zpid/,Sold 04/29/2019,"$490,000 ",3 bds,2 ba,"1,450 sqft",Condo,,,,,,,,"$495,095 ","$460,000 - $530,000",+$605 (+0.1 %)
"444 E 8th St # 1, South Boston, MA 02127",https://www.zillow.com/homedetails/444-E-8th-St-1-South-Boston-MA-02127/59211598_zpid/,Sold 04/29/2019,"$710,000 ",3 bds,2 ba,"1,132 sqft",Condo,1905,,"Forced air, Other",Central,None,$166/month,"Cable Ready,Great solar potentialSun Number™: 93.26","$717,938 ","$668,000 - $768,000",+$821 (+0.1 %)
"112 Roslindale Ave # 2, Boston, MA 02131",https://www.zillow.com/homedetails/112-Roslindale-Ave-2-Boston-MA-02131/247150549_zpid/,Sold 04/29/2019,"$550,000 ",3 bds,2 ba,"1,200 sqft",Condo,1900,,Forced air,,,$275/month,,"$556,149 ","$517,000 - $595,000",+$636 (+0.1 %)
"867 Saratoga St # 2, East Boston, MA 02128",https://www.zillow.com/homedetails/867-Saratoga-St-2-East-Boston-MA-02128/123844873_zpid/,Sold 04/29/2019,"$580,000 ",3 bds,2 ba,"1,417 sqft",Condo,2012,,Forced air,,1 space,$315/month,,"$586,484 ","$545,000 - $628,000",+$671 (+0.1 %)
"112 School St # 3, Boston, MA 02119",https://www.zillow.com/homedetails/112-School-St-3-Boston-MA-02119/190073404_zpid/,Sold 04/29/2019,"$639,000 ",3 bds,1 ba,"1,680 sqft",Condo,1892,,Forced air,,,$252/month,Great solar potentialSun Number™: 92.78,"$639,066 ","$594,000 - $684,000",+$731 (+0.1 %)
"45 Symmes St # 2, Boston, MA 02131",https://www.zillow.com/homedetails/45-Symmes-St-2-Boston-MA-02131/2085765736_zpid/,Sold 04/26/2019,"$599,000 ",3 bds,2 ba,"1,600 sqft",Apartment,1900,,,,,,,"$605,951 ","$564,000 - $648,000",+$647 (+0.1 %)
"100 Belgrade Ave # 1, Boston, MA 02131",https://www.zillow.com/homedetails/100-Belgrade-Ave-1-Boston-MA-02131/59210693_zpid/,Sold 04/26/2019,"$420,000 ",3 bds,1 ba,"1,034 sqft",Condo,1920,2007,Other,,,$150/month,Great solar potentialSun Number™: 70.58,"$424,873 ","$395,000 - $455,000",+$453 (+0.1 %)
"24 Roseclair St # 1, Boston, MA 02125",https://www.zillow.com/homedetails/24-Roseclair-St-1-Boston-MA-02125/2087105658_zpid/,Sold 04/26/2019,"$870,000 ",3 bds,3 ba,"2,115 sqft",Condo,1903,,,,,$275/month,,"$880,096 ","$818,000 - $942,000",+$940 (+0.1 %)
"342 W 3rd St, South Boston, MA 02127",https://www.zillow.com/homedetails/342-W-3rd-St-South-Boston-MA-02127/59152720_zpid/,Sold 04/26/2019,"$740,000 ",3 bds,2.5 ba,"1,836 sqft",Multi Family,1880,1984,Other,,,,,"$758,703 ","$706,000 - $812,000",+$810 (+0.1 %)
"30 Hancock St # M, Boston, MA 02114",https://www.zillow.com/homedetails/30-Hancock-St-M-Boston-MA-02114/59180599_zpid/,Sold 04/26/2019,$1.52M,3 bds,2.5 ba,"1,230 sqft",Condo,1899,1980,Baseboard,None,,$291/month,Great solar potentialSun Number™: 92.21,"$1,542,697 ",$1.43M - $1.65M,"+$1,648 (+0.1 %)"
"29 Kittredge St # 1, Boston, MA 02131",https://www.zillow.com/homedetails/29-Kittredge-St-1-Boston-MA-02131/247150815_zpid/,Sold 04/26/2019,"$545,000 ",3 bds,2 ba,"1,278 sqft",Condo,1910,,Forced air,None,1 space,$192/month,,"$551,324 ","$513,000 - $590,000",+$589 (+0.1 %)
"118 Saxton St # 2, Boston, MA 02125",https://www.zillow.com/homedetails/118-Saxton-St-2-Boston-MA-02125/123847958_zpid/,Sold 04/26/2019,"$550,000 ",3 bds,2 ba,"1,054 sqft",Condo,1905,,Forced air,Central,On street,$200/month,,"$556,382 ","$517,000 - $595,000",+$594 (+0.1 %)
"5 Dorr #5, Boston, MA 02119",https://www.zillow.com/homedetails/5-Dorr-5-Boston-MA-02119/2084542697_zpid/,Sold 04/25/2019,"$735,000 ",3 bds,3 ba,"1,803 sqft",Condo,,,,,,,,"$743,633 ","$692,000 - $796,000",+$775 (+0.1 %)
"5 Dorr St, Boston, MA 02119",https://www.zillow.com/homedetails/5-Dorr-St-Boston-MA-02119/239893018_zpid/,Sold 04/25/2019,"$735,000 ",3 bds,2.5 ba,"1,803 sqft",Condo,2015,,Forced air,,,,,"$743,633 ","$692,000 - $796,000",+$775 (+0.1 %)
"2 Saint John St # 2, Boston, MA 02130",https://www.zillow.com/homedetails/2-Saint-John-St-2-Boston-MA-02130/2085426665_zpid/,Sold 04/24/2019,"$675,000 ",3 bds,1 ba,"1,126 sqft",Condo,1900,,,,,$255/month,,"$683,023 ","$635,000 - $731,000",+$694 (+0.1 %)
"136 Arlington St UNIT 2, Boston, MA 02116",https://www.zillow.com/homedetails/136-Arlington-St-UNIT-2-Boston-MA-02116/90136247_zpid/,Sold 04/24/2019,"$499,000 ",3 bds,1 ba,465 sqft,Apartment,1899,2007,Radiant,Central,On street,,,,,
"2 Saint John St, Boston, MA 02130",https://www.zillow.com/homedetails/2-Saint-John-St-Boston-MA-02130/59210217_zpid/,Sold 04/24/2019,"$675,000 ",3 bds,1 ba,"1,126 sqft",Condo,1900,1999,Radiant,,,,,"$683,023 ","$635,000 - $731,000",+$694 (+0.1 %)
"181 W 5th St # 3, South Boston, MA 02127",https://www.zillow.com/homedetails/181-W-5th-St-3-South-Boston-MA-02127/71333159_zpid/,Sold 04/24/2019,"$555,000 ",3 bds,1 ba,718 sqft,Condo,1900,2004,Forced air,None,,$200/month,Great solar potentialSun Number™: 94.86,"$561,597 ","$522,000 - $601,000",+$571 (+0.1 %)
"87 Atherton St APT 4, Boston, MA 02130",https://www.zillow.com/homedetails/87-Atherton-St-APT-4-Boston-MA-02130/60112973_zpid/,Sold 04/23/2019,"$514,000 ",3 bds,1.5 ba,"1,296 sqft",Condo,1900,1999,Other,None,,,Candidate for a community solar programSun Number™: 22.42,"$520,182 ","$484,000 - $557,000",+$515 (+0.1 %)
"60 Eutaw St # 2, Boston, MA 02128",https://www.zillow.com/homedetails/60-Eutaw-St-2-Boston-MA-02128/2097255253_zpid/,Sold 04/23/2019,"$379,900 ",3 bds,2 ba,"1,100 sqft",Condo,1850,1850,Forced air,Central,,$170/month,,"$570,122 ","$542,000 - $599,000","-$1,412 (-0.2 %)"
"158 Neponset Ave # 3, Dorchester, MA 02122",https://www.zillow.com/homedetails/158-Neponset-Ave-3-Dorchester-MA-02122/63041734_zpid/,Sold 04/23/2019,"$500,000 ",3 bds,1 ba,"2,117 sqft",Condo,1900,2002,Other,,,$175/month,Great solar potentialSun Number™: 94.38,"$506,014 ","$471,000 - $541,000",+$502 (+0.1 %)
"14 Verdun St # 3, Boston, MA 02124",https://www.zillow.com/homedetails/14-Verdun-St-3-Boston-MA-02124/71505115_zpid/,Sold 04/22/2019,"$440,000 ",3 bds,1 ba,"1,080 sqft",Condo,1924,,Other,,1 space,$150/month,,"$445,354 ","$414,000 - $477,000",+$429 (+0.1 %)
"26 Perkins St # 2, Boston, MA 02130",https://www.zillow.com/homedetails/26-Perkins-St-2-Boston-MA-02130/87794021_zpid/,Sold 04/19/2019,"$650,000 ",3 bds,1.5 ba,"1,202 sqft",Condo,1905,2007,Forced air,Central,On street,,,"$658,185 ","$612,000 - $704,000",+$584 (+0.1 %)
"12 Oriole St # 2, Boston, MA 02132",https://www.zillow.com/homedetails/12-Oriole-St-2-Boston-MA-02132/59153187_zpid/,Sold 04/19/2019,"$530,000 ",3 bds,1 ba,"1,236 sqft",Condo,1935,1998,Other,,,$125/month,,"$536,674 ","$499,000 - $574,000",+$477 (+0.1 %)
"15 Millmont St # 2, Boston, MA 02119",https://www.zillow.com/homedetails/15-Millmont-St-2-Boston-MA-02119/2099900409_zpid/,Sold 04/19/2019,"$775,000 ",3 bds,3 ba,"2,511 sqft",Condo,2006,,Forced air,"Central, Other",2 spaces,$330/month,,"$784,760 ","$730,000 - $840,000",+$698 (+0.1 %)
"45 Temple St # A, Boston, MA 02126",https://www.zillow.com/homedetails/45-Temple-St-A-Boston-MA-02126/71495357_zpid/,Sold 04/18/2019,"$525,000 ",3 bds,2.5 ba,"1,469 sqft",Condo,2004,2004,Forced air,Central,2 spaces,,Great solar potentialSun Number™: 88.62,"$531,685 ","$494,000 - $569,000",+$459 (+0.1 %)
"26 Milford St # 1, Boston, MA 02118",https://www.zillow.com/homedetails/26-Milford-St-1-Boston-MA-02118/120922261_zpid/,Sold 04/17/2019,$2.61M,3 bds,3.5 ba,"2,152 sqft",Condo,1890,,Forced air,,,,,"$2,643,607 ",$2.46M - $2.83M,"+$2,215 (+0.1 %)"
"280 Beacon St # 41, Boston, MA 02116",https://www.zillow.com/homedetails/280-Beacon-St-41-Boston-MA-02116/59170590_zpid/,Sold 04/16/2019,$1.75M,3 bds,3 ba,"1,530 sqft",Condo,1929,2006,Radiant,Wall,Off street,"$1,202/month",,"$1,772,781 ",$1.65M - $1.90M,"+$1,441 (+0.1 %)"
"254 Bremen #2, Boston, MA 02128",https://www.zillow.com/homedetails/254-Bremen-2-Boston-MA-02128/2084800189_zpid/,Sold 04/16/2019,"$483,000 ",3 bds,1 ba,798 sqft,Condo,1900,2019,Forced air,Central,None,$268/month,,"$489,287 ","$455,000 - $524,000",+$397 (+0.1 %)
"67 Cohasset St # 2, Boston, MA 02131",https://www.zillow.com/homedetails/67-Cohasset-St-2-Boston-MA-02131/123845333_zpid/,Sold 04/16/2019,"$630,000 ",3 bds,2 ba,"1,366 sqft",Condo,1900,,Forced air,Central,2 spaces,$135/month,,"$638,201 ","$594,000 - $683,000",+$518 (+0.1 %)
"228 W Canton St APT 1, Boston, MA 02116",https://www.zillow.com/homedetails/228-W-Canton-St-APT-1-Boston-MA-02116/102981492_zpid/,Sold 04/12/2019,$3.00M,3 bds,3.5 ba,"2,597 sqft",Condo,1899,,"Forced air, Other",Central,2 spaces,,Great solar potentialSun Number™: 86.38,,,
"1650 Columbia Rd # 2, Boston, MA 02127",https://www.zillow.com/homedetails/1650-Columbia-Rd-2-Boston-MA-02127/2096432712_zpid/,Sold 04/12/2019,"$929,000 ",3 bds,2 ba,"1,315 sqft",Condo,2017,2017,Forced air,Central,1 space,$175/month,,"$941,619 ","$876,000 - $1.01M",+$669 (+0.1 %)
"352 Centre St # 1, Boston, MA 02122",https://www.zillow.com/homedetails/352-Centre-St-1-Boston-MA-02122/2111562984_zpid/,Sold 04/12/2019,"$445,000 ",3 bds,1 ba,"1,100 sqft",Apartment,,,Gas,,,,,,,
"59 Fleet St APT 3, Boston, MA 02109",https://www.zillow.com/homedetails/59-Fleet-St-APT-3-Boston-MA-02109/59178247_zpid/,Sold 04/12/2019,"$805,000 ",3 bds,1 ba,900 sqft,Condo,1900,1980,Other,,,$377/month,Great solar potentialSun Number™: 94.38,"$815,935 ","$759,000 - $873,000",+$580 (+0.1 %)
"137 Peterborough St APT 34, Boston, MA 02215",https://www.zillow.com/homedetails/137-Peterborough-St-APT-34-Boston-MA-02215/59168511_zpid/,Sold 04/12/2019,"$550,000 ",3 bds,1 ba,735 sqft,Condo,1927,1987,Other,,,$346/month,Candidate for a community solar programSun Number™: 22.38,"$557,471 ","$518,000 - $596,000",+$396 (+0.1 %)
"244 Paris St, Boston, MA 02128",https://www.zillow.com/homedetails/244-Paris-St-Boston-MA-02128/2099188543_zpid/,Sold 04/12/2019,$3.10M,3 bds,2 ba,"3,450 sqft",Apartment,1900,,Forced air,Other,,,,,,
"150 Kenrick St APT 4, Brighton, MA 02135",https://www.zillow.com/homedetails/150-Kenrick-St-APT-4-Brighton-MA-02135/59097445_zpid/,Sold 04/12/2019,"$490,000 ",3 bds,2 ba,"1,050 sqft",Condo,1963,2007,Forced air,Other,2 spaces,$525/month,,"$496,656 ","$462,000 - $531,000",+$353 (+0.1 %)
"35 Beacon St UNIT 1, Boston, MA 02108",https://www.zillow.com/homedetails/35-Beacon-St-UNIT-1-Boston-MA-02108/59174363_zpid/,Sold 04/11/2019,"$235,500 ",3 bds,3.5 ba,"1,717 sqft",Condo,1850,1958,Other,,,$975/month,Great solar potentialSun Number™: 92.78,"$2,746,595 ",$2.53M - $2.99M,"+$3,599 (+0.1 %)"
"4362 Washington St # 3, Roslindale, MA 02131",https://www.zillow.com/homedetails/4362-Washington-St-3-Roslindale-MA-02131/2146895134_zpid/,Sold 04/10/2019,"$555,000 ",3 bds,2 ba,"1,458 sqft",Condo,,,,,,,,"$562,696 ","$523,000 - $602,000",+$371 (+0.1 %)
"4362 Washington St # 3, Boston, MA 02131",https://www.zillow.com/homedetails/4362-Washington-St-3-Boston-MA-02131/81859752_zpid/,Sold 04/10/2019,"$555,000 ",3 bds,2 ba,"1,560 sqft",Condo,1905,,Forced air,,2 spaces,$250/month,,"$562,696 ","$523,000 - $602,000",+$371 (+0.1 %)
"65 Meridian Street #6, Boston, MA 02128",https://www.zillow.com/homedetails/65-Meridian-Street-6-Boston-MA-02128/2084988860_zpid/,Sold 04/09/2019,"$825,000 ",3 bds,2 ba,"1,537 sqft",Condo,2019,2019,,,None,$625/month,,"$836,557 ","$778,000 - $895,000",+$531 (+0.1 %)
"218 Florence St, Boston, MA 02131",https://www.zillow.com/homedetails/218-Florence-St-Boston-MA-02131/59141148_zpid/,Sold 04/08/2019,"$435,000 ",3 bds,3 ba,"1,731 sqft",Condo,1987,1987,Forced air,,1 space,$336/month,,"$441,155 ","$410,000 - $476,000",+$268 (+0.1 %)
"29 Dunster Rd # 1, Boston, MA 02130",https://www.zillow.com/homedetails/29-Dunster-Rd-1-Boston-MA-02130/59213125_zpid/,Sold 04/05/2019,"$860,000 ",3 bds,1 ba,"1,371 sqft",Condo,1910,2009,Radiant,None,1 space,,Great solar potentialSun Number™: 87.18,"$872,534 ","$811,000 - $942,000",+$464 (+0.1 %)
"1 Avery St APT 22B, Boston, MA 02111",https://www.zillow.com/homedetails/1-Avery-St-APT-22B-Boston-MA-02111/61319757_zpid/,Sold 04/05/2019,$2.90M,3 bds,5 ba,"2,667 sqft",Condo,2001,,Heat pump,Central,Detached Garage,"$3,770/month",,"$2,942,267 ",$2.74M - $3.18M,"+$1,564 (+0.1 %)"
"289 D St # 2, South Boston, MA 02127",https://www.zillow.com/homedetails/289-D-St-2-South-Boston-MA-02127/67095770_zpid/,Sold 04/05/2019,"$657,500 ",3 bds,1 ba,974 sqft,Multi Family,1880,,Other,,,,,"$667,083 ","$620,000 - $720,000",+$355 (+0.1 %)
